0,1,2,3,4,5,6,7,8,9,10,11,12,label
-288.86826,122.43509,-35.401188,21.846289,-7.947687,16.81384,-12.397862,8.885853,-2.2641058,4.740369,5.2681975,9.3813,3.2219858,non_siren
-153.24242,203.63803,-20.983442,15.326968,-2.905469,24.785646,0.5225279,4.172526,3.4183514,6.5251713,-0.19085094,1.2857497,2.8381524,non_siren
-381.11072,225.60692,4.2487726,28.38793,14.406771,1.669078,-1.445819,-6.540551,-6.8293157,-19.599525,-19.384678,-6.01485,-6.367471,non_siren
-226.03943,215.09412,-30.831612,22.239017,9.983752,5.280653,9.796348,7.4005065,6.3390446,2.3816361,7.9212394,-2.1489828,-2.721226,non_siren
-415.1066,52.449482,4.0807557,8.127651,8.244321,7.2598925,7.247474,6.555175,5.617275,6.117201,6.1793785,5.4143386,5.035052,non_siren
-291.16455,192.72302,-69.81208,17.474258,-23.83005,11.304662,-8.273009,4.0208135,33.093063,-0.012768112,11.527169,-4.740597,19.474346,non_siren
-300.46152,164.68599,5.120784,26.69797,3.448067,28.934471,-7.957642,13.441379,8.120661,4.764303,2.287758,8.164663,-5.3746963,non_siren
-282.36206,154.05113,21.211374,4.7762074,-8.955172,-0.7199203,-9.906105,10.580771,-10.317971,-4.2203813,-13.148601,1.0756614,-9.856946,non_siren
-295.07767,164.83698,-0.9647087,29.623915,4.4419327,28.997164,-8.756512,11.897676,10.277117,3.3285406,3.067475,11.0898285,-3.4662366,non_siren
-352.28403,57.709972,19.89411,15.8962145,17.07859,11.574037,-12.60675,5.6073446,2.1901257,10.667493,-23.122591,4.070934,-4.031342,non_siren
-271.47495,190.44081,-64.0263,24.19098,-18.105036,10.703538,-8.021516,3.473817,33.483124,1.8432218,8.616997,-5.626268,19.886124,non_siren
-449.28537,44.861877,2.0834713,5.6026397,4.500732,3.5630863,4.784667,4.281243,3.4844954,3.8506794,4.4047856,4.0106964,3.4396133,non_siren
-318.21045,200.56476,-32.05894,16.508299,7.543034,3.3048687,-11.026086,2.797498,-1.7511296,-8.238254,5.761562,1.9637074,-1.8890718,non_siren
-338.92572,102.87496,-0.23919982,6.643212,2.0310793,1.0285717,5.0308046,3.468931,1.8596123,2.3503606,2.1576703,0.5694566,0.6633062,non_siren
-170.54582,188.92729,-9.501312,16.121012,-1.9631885,23.420124,2.5337749,6.08357,10.719369,7.453783,1.536318,6.065479,0.9766206,non_siren
-311.6326,166.41821,-26.115402,31.385767,2.1902788,11.131385,4.1030927,16.174587,-0.7714646,3.8403745,13.954131,-3.4176712,2.2974756,non_siren
-274.89795,202.32336,-78.79469,32.9741,-23.406517,15.940867,-8.495017,2.6120753,37.694347,0.67150676,11.992932,-7.9380627,21.786234,non_siren
-331.35342,167.6148,-1.172975,30.117733,5.7090883,24.139414,-2.9478517,10.899221,11.071021,3.6906822,3.7201843,9.143977,-2.00427,non_siren
-281.7271,155.93787,18.915512,0.18427345,-10.180849,-4.0177927,-8.563529,9.839587,-11.722257,-4.3542323,-11.93434,4.249969,-5.3543296,non_siren
-316.06158,196.02956,-10.071534,19.126501,20.927036,10.016833,2.3888636,3.6787534,3.996599,-3.2412431,2.6779761,5.938447,-2.1613185,non_siren
-322.19598,179.31111,-59.00294,22.817568,-12.705743,24.248354,11.582824,13.42386,1.8847148,6.034884,10.767661,2.014905,8.930585,non_siren
-322.4331,101.48786,-18.287964,16.24685,8.699707,9.594415,7.637575,-1.4528595,-4.2415385,0.53855705,3.983238,3.011867,-1.6821347,non_siren
-326.47128,201.90176,-28.121244,33.33339,28.91311,14.306516,-1.5576925,4.637811,8.888595,-3.4085696,9.025704,2.9913902,3.066271,non_siren
-226.32639,141.80243,-28.50949,-8.989608,-11.110446,8.590808,15.639417,19.077211,8.32153,6.0767593,6.8886104,6.459675,8.31562,non_siren
-198.07573,121.91823,-6.1423006,30.506538,-31.612146,15.915816,-20.871935,0.26062533,-25.00506,-0.68347466,-14.771709,-5.632387,-6.696207,non_siren
-467.46057,42.035763,1.8956553,5.128068,4.27705,3.4770157,4.4906836,3.7414718,3.2315304,3.6736565,4.338408,4.0573716,3.242384,non_siren
-364.3423,87.39777,-0.6048512,5.795448,2.613901,1.5579758,5.0625978,3.3689077,1.8744987,1.9699355,1.6437982,0.80585116,0.83033085,non_siren
-257.81668,183.89346,-26.068264,19.856873,27.194593,14.933439,9.803523,9.000144,12.377432,1.2890894,5.2804613,10.048029,-0.003224956,non_siren
-226.18471,208.49217,-39.157967,19.213377,2.3447847,4.2229676,3.3479633,0.5730973,3.6826477,2.1434562,2.6933677,0.9351748,0.672094,non_siren
-387.04913,192.13417,-20.256044,18.182852,1.859543,15.689169,16.020823,10.42126,10.1666155,8.732387,10.043106,3.247404,5.914549,non_siren
-357.1747,178.98677,-36.783283,-3.1202393,-2.618917,7.2981515,23.148294,21.73406,11.90184,7.801598,11.137351,12.367833,15.743781,non_siren
-403.13818,85.047714,-0.54010963,8.5947695,6.9123464,4.524017,3.7726457,2.4539943,3.376661,5.5918746,4.036147,1.8238164,0.50222105,non_siren
-309.1124,195.82332,-13.586172,20.06049,19.059053,8.814866,3.576491,4.842027,4.318582,-2.6261914,2.7276587,5.605829,-1.9631037,non_siren
-202.14792,149.28235,0.6642401,14.323801,-16.787647,16.874489,-0.08607135,3.1726146,-4.7798805,-1.5807422,-2.89965,-10.730913,-25.180979,non_siren
-328.4317,158.88062,-43.95902,-55.67633,-60.26257,15.641722,4.0875573,-8.682136,0.9915267,20.162968,6.727677,11.135165,-8.353473,non_siren
-364.11118,182.82986,-12.999343,23.286585,-11.900873,13.279449,-16.120697,4.4489055,-8.801473,-0.8452583,-1.5254005,-6.6368456,-3.4810095,non_siren
-341.7839,100.36176,-1.5215573,6.3703976,2.933528,1.5516063,6.1342463,3.655871,1.3421668,1.4867482,2.133495,1.110879,0.4901779,non_siren
-187.67958,150.45264,-33.528763,-5.0606227,-18.211971,6.31615,6.8880944,17.09762,7.0268626,8.068998,9.338939,1.8303224,4.2247596,non_siren
-194.0529,129.44424,-19.916946,5.2702856,-20.443483,22.851492,-29.629374,3.1878355,-28.548923,-6.8718114,-20.513466,-10.132145,-10.493867,non_siren
-400.47516,72.543785,-0.9856908,7.4587855,4.3217382,2.0767596,3.1463945,2.4909632,3.2966316,5.2663817,3.8744066,1.3782842,0.3376629,non_siren
-307.32227,187.18819,-26.53157,21.930508,6.05467,4.843421,-13.913364,3.0778928,-8.751163,-3.4413865,0.43302312,-1.6034652,-0.4177279,non_siren
-338.81116,192.6758,-23.984964,23.531874,-10.91708,-1.7661667,-3.5413156,1.8438776,-5.3303523,-3.0680027,1.9180834,-5.8873186,-3.2266254,non_siren
-275.82977,115.348145,-13.510968,15.448634,-19.722569,16.085953,-6.106748,7.5111017,-3.623938,1.8702271,-12.094286,-9.236478,-1.5347625,non_siren
-427.24808,55.658386,-4.3934283,7.873873,9.103263,8.2115,5.848204,-0.2649395,-2.1091995,0.9982101,2.936874,2.0730078,0.6592048,non_siren
-266.40213,191.8562,-15.515009,14.167257,37.07127,8.546769,5.462101,6.3936253,6.861917,4.258505,5.2704763,9.28823,2.4243398,non_siren
-412.1538,58.12315,3.7331967,7.4364433,7.994853,7.1029215,7.8467402,7.6887727,6.298693,7.1304016,7.5991187,6.132905,5.3067684,non_siren
-329.7803,161.73085,33.582565,16.566044,-0.4852217,11.4997425,2.963889,-7.225954,-10.079539,-1.741281,-2.0603716,-3.9763923,-8.767599,non_siren
-197.04373,158.26846,-39.578804,-4.1589675,-18.027351,8.047741,11.952584,19.479116,7.2792964,8.398228,10.390706,5.63469,6.2796826,non_siren
-388.4195,193.67867,-27.531515,19.721825,-0.8929668,11.462316,12.204772,9.389875,14.576124,8.142606,9.327876,-2.1399317,0.95552385,non_siren
-161.21167,184.87488,-20.498133,16.058783,-12.535873,28.612215,5.58104,4.7209516,8.492343,7.9005704,-1.1054984,7.9652967,2.1045973,non_siren
-411.32483,55.379234,3.4532177,6.9596395,6.613562,5.795057,6.4422584,5.8245397,4.8615003,5.445694,5.897712,5.2424645,4.867657,non_siren
-199.53194,144.31264,-9.6718025,16.522167,-24.432413,10.485072,-0.23190777,9.165623,-6.9534364,-0.5211309,-1.4082783,-5.456929,-17.877966,non_siren
-316.9932,37.154594,15.348175,21.045576,19.03024,10.41375,-8.984794,4.689211,1.1042098,12.601917,-25.26557,2.4133961,-7.068598,non_siren
-188.47842,124.27095,-17.035042,7.299892,-18.930706,22.006702,-28.42757,2.8295593,-27.948576,-9.279607,-19.285324,-9.216753,-11.674994,non_siren
-139.00804,147.88707,-43.702553,-3.944975,-24.127619,6.014055,8.635321,17.397287,3.8847759,3.1936183,5.877418,4.64029,5.295986,non_siren
-207.0914,171.34735,-27.586637,22.401413,10.404777,23.20467,2.6619582,10.075069,8.775293,-0.05602311,6.461154,8.520013,-0.5603861,non_siren
-306.98523,194.73788,-32.533333,19.936554,5.336546,3.6643329,-14.951486,2.8098094,-2.7874937,-6.9527817,5.4300566,1.9222989,-1.3979119,non_siren
-499.80713,134.14587,30.929632,25.555283,7.0150304,23.291878,8.948755,9.852091,2.9850426,6.6988707,-0.8006082,4.803479,0.44551176,non_siren
-123.13392,152.0644,-41.857517,2.9787526,-23.183561,8.249833,9.189151,20.948563,1.9129554,-2.5296793,1.7114934,4.5420146,7.7725177,non_siren
-250.55876,156.51366,14.19921,28.131796,-11.527225,6.621458,4.218633,-3.6659937,-1.7544787,-2.3302367,3.5890045,-3.3946373,-10.193729,non_siren
-169.4355,192.39406,-16.695091,7.2709417,-5.2893243,26.353191,1.0804921,10.261712,13.506495,0.53966373,3.4220588,-0.4865984,-1.5795015,non_siren
-350.49054,95.9353,-0.99591833,5.9902153,2.5313241,1.5005829,4.8459163,3.3228817,1.908237,1.579261,1.7410138,1.0254918,0.7566899,non_siren
-252.43188,206.36998,-46.412247,29.766304,-7.682035,15.757581,-15.670904,-1.63382,34.759144,-7.3835087,-10.188821,-19.318192,3.7035985,non_siren
-218.94304,95.43639,-11.984314,-2.9454906,3.8792284,12.962646,0.71539,8.15383,-9.443525,6.7828503,-9.8092375,0.09272954,-12.943593,non_siren
-361.11237,90.10665,-0.83979464,5.1536684,1.8780842,1.1390878,4.725003,2.9734523,1.0316188,1.4162229,2.393889,1.7446306,1.3545948,non_siren
-314.76715,175.65399,-24.16714,32.43973,7.493635,10.457903,-1.0895323,14.259704,-1.1088787,0.98747224,7.9896555,1.6341842,-1.3524202,non_siren
-170.83342,151.46512,-42.027775,-0.8127293,-20.377672,10.278939,12.387812,20.233942,7.0495734,3.9364724,6.673042,7.4023395,8.758319,non_siren
-208.3751,177.68231,-21.66949,24.360847,7.5983257,19.973854,-0.92422426,10.818247,7.768426,3.5437143,5.3884416,7.9715877,5.166896,non_siren
-350.5279,177.03084,8.315192,28.217817,8.274964,19.809998,-0.24235953,8.243014,5.22026,3.1188238,4.1420164,6.5130653,-1.3328673,non_siren
-420.94666,151.23163,27.03619,24.612005,6.1396017,20.443474,4.668546,8.061164,2.6159728,4.276238,1.3586214,5.3516707,1.2639048,non_siren
-308.08936,201.08453,-32.543457,15.642926,6.547559,4.1496387,-12.7579155,2.878503,-3.724293,-7.456555,4.799337,1.8850412,-1.7189577,non_siren
-352.9264,123.95271,20.4888,29.100466,-0.9142208,22.850246,-8.686753,13.653287,4.534552,8.901512,-9.360314,1.9048971,1.4558777,non_siren
-142.87964,151.96417,-40.27863,8.050837,-24.5875,10.841208,6.029209,21.433472,5.0980163,0.67039317,2.5923789,4.443387,8.348873,non_siren
-410.90738,54.469296,3.6500323,7.8419757,8.408555,7.207124,7.190057,6.845099,5.444047,6.005525,6.343569,5.9279675,5.4132347,non_siren
-146.38881,137.06964,-12.772223,7.39393,-22.750002,13.747625,-1.547001,6.0946913,-5.542593,2.501958,-1.753586,-7.237831,-26.715382,non_siren
